Time,PM_1,PM_2_5,PM_10,Temperature,Humidity,Pressure
1631747101.5034678,1,3,4,22.2185546875,44.428025414059455,1002.9017936424831
1631747102.6304553,1,3,4,22.2033203125,44.28024156991323,1002.8581395995769
1631747103.757481,1,3,4,22.2236328125,44.42211418338878,1002.9118621566829
1631747104.8849018,1,3,4,22.2185546875,44.327533097579305,1002.8967544309636
1631747106.011956,1,3,4,22.2236328125,44.30979885163901,1002.8883612524414
1631747107.1385946,1,3,4,22.2236328125,44.333444492376884,1002.9068295915763
1631747108.2653553,1,3,3,22.2236328125,44.41029169127362,1002.8883612524414
1631747109.3939905,1,3,3,22.2185546875,44.43390092476965,1002.8833253461621
1631747110.520891,1,2,3,22.2185546875,44.398469158126744,1002.8631847202213
1631747111.6478968,1,2,3,22.2236328125,44.36891264574577,1002.8648662680829
1631747112.7813687,1,2,3,22.233984375,44.28622105786554,1002.8799771398302
1631747113.9121926,1,2,3,22.22890625,44.2744655218674,1002.8782955628731
1631747115.0399847,1,2,3,22.2390625,44.4400265698632,1002.8601586069486
1631747116.1665566,1,2,3,22.2390625,44.321829349411416,1002.8803081724328
1631747117.2937734,1,2,3,22.244140625,44.304058375977775,1002.8551225405364
1631747118.4253657,1,2,3,22.24921875,44.16217273535424,1002.8702358731482
1631747119.558437,1,2,3,22.24921875,44.197678910746546,1002.8719120635684
1631747120.6865478,1,2,3,22.254296875,44.262710657168434,1002.8836656060839
1631747121.8134782,1,2,3,22.244140625,44.25088679560767,1002.9222789376067
1631747122.9406512,1,2,3,22.24921875,44.25679873151772,1002.8920617728555
1631747124.0670888,1,2,3,22.24921875,44.11490943809659,1002.9071676494273
1631747125.1941197,1,2,3,22.2697265625,44.250953866850324,1002.902139163709
1631747126.321262,1,2,3,22.2595703125,44.07943619140007,1002.8635233601615
1631747127.4514468,1,2,3,22.2595703125,44.23912969414236,1002.8786387095372
1631747128.5781488,1,2,3,22.2595703125,44.22730548039513,1002.8887091004927
1631747129.7052004,1,2,3,22.2646484375,44.162336573678594,1002.8870325639742
1631747130.8321033,1,2,3,22.2595703125,44.16230407780646,1002.8971051915931
1631747131.9588838,1,2,3,22.2646484375,44.3869639758923,1002.8702427708355
1631747133.085572,1,2,3,22.2748046875,44.327878773129385,1002.8856808086687
1631747134.2126174,1,2,3,22.2646484375,44.19781057931117,1002.8823212459215
1631747135.3416536,1,2,3,22.2697265625,44.21548122560864,1002.8534531481699
1631747136.4690425,1,2,3,22.2646484375,44.20956908282567,1002.8618446306288
1631747137.596256,1,2,3,22.2646484375,44.20956908282567,1002.8719236272389
1631747138.7229974,1,2,3,22.2697265625,44.044056075352835,1002.8920688774709
1631747139.8498306,1,2,3,22.2595703125,44.20956908282567,1002.84674018162
1631747140.9766028,1,2,3,22.2646484375,44.185887621650764,1002.873600284693
1631747142.1033213,1,2,3,22.2646484375,43.984930535118394,1002.8685618349002
1631747143.2301476,1,2,3,22.2595703125,44.014462615230684,1002.8769577988284
1631747144.3570654,1,2,3,22.2595703125,44.23912969414236,1002.8685640140111
1631747145.484712,1,2,3,22.254296875,44.14459943234845,1002.8719215277295
1631747146.6116595,1,2,3,22.2748046875,44.27466965770318,1002.8635297759303
1631747147.738657,1,2,3,22.2646484375,44.150447090706066,1002.8568106336234
1631747148.8655388,1,2,3,22.2595703125,44.191898270689784,1002.8735980650616
1631747149.9933014,1,2,3,22.2697265625,44.06179353735218,1002.8920688774709
1631747151.1201603,1,2,3,22.2646484375,44.1386870313845,1002.8652085460529
1631747152.2473645,1,2,3,22.2748046875,44.191832592917855,1002.8400232091371
1631747153.375348,1,2,3,22.2697265625,44.12686219867574,1002.8618489874086
1631747154.5009942,1,2,3,22.2595703125,44.073586967108035,1002.8870303429036
1631747155.6277792,1,2,3,22.2646484375,44.18595318581474,1002.8769555521836
1631747156.7544918,1,2,3,22.2646484375,44.073618460718144,1002.8400232091371
1631747157.8813598,1,2,3,22.254296875,44.06767457808947,1002.8668808194357
1631747159.008348,1,2,3,22.2595703125,44.0558497692729,1002.8803130395837
